latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor
25.37,93.14,304.0,24.1,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.4303
25.37,93.15,287.0,25.7,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.457
25.37,93.16,293.0,25.2,26.9,270.0,-1.0,-0.0,26.9,36.3,27.6,1.073,0.4487
25.37,93.17,309.0,23.7,26.9,270.0,-1.0,-0.0,26.9,36.3,27.6,1.073,0.4236
25.37,93.18,288.0,30.0,26.9,180.0,0.0,-1.0,26.9,36.3,27.6,1.073,0.5269
25.37,93.19,551.0,30.0,26.9,180.0,0.0,-1.0,26.9,36.3,27.6,1.073,0.5269
25.37,93.2,679.0,20.5,26.9,312.1,-0.742,0.6704,26.9,36.3,27.6,1.073,0.369
25.37,93.21,577.0,16.8,26.9,270.0,-1.0,-0.0,26.9,36.3,27.6,1.073,0.3046
25.37,93.22,484.0,11.5,26.9,0.0,0.0,1.0,26.9,36.3,27.6,1.074,0.2101
25.37,93.23,440.0,11.0,26.9,0.0,0.0,1.0,26.9,36.4,27.6,1.074,0.2011
25.37,93.24,351.0,19.5,26.9,270.0,-1.0,-0.0,26.9,36.4,27.6,1.074,0.3518
25.37,93.25,378.0,16.8,26.9,270.0,-1.0,-0.0,26.9,36.4,27.6,1.074,0.3046
25.37,93.26,370.0,17.6,26.9,270.0,-1.0,-0.0,26.9,36.4,27.6,1.074,0.3186
25.37,93.27,367.0,17.9,26.9,270.0,-1.0,-0.0,26.9,36.4,27.6,1.074,0.3239
25.37,93.28,335.0,21.1,26.9,270.0,-1.0,-0.0,26.9,36.4,27.6,1.074,0.3794
25.37,93.29,325.0,22.1,26.9,270.0,-1.0,-0.0,26.9,36.4,27.6,1.074,0.3965
25.38,92.51,964.0,40.7,25.5,90.0,1.0,0.0,25.5,39.3,25.0,1.102,0.6854
25.38,92.52,936.0,38.8,25.3,90.0,1.0,0.0,25.3,39.1,25.4,1.092,0.6583
25.38,92.53,884.0,35.1,25.3,90.0,1.0,0.0,25.3,39.1,25.4,1.092,0.6041
25.38,92.54,887.0,35.3,25.3,90.0,1.0,0.0,25.3,39.1,25.4,1.091,0.6071
25.38,92.55,883.0,35.0,25.3,90.0,1.0,0.0,25.3,39.1,25.4,1.091,0.6026
25.38,92.56,874.0,34.3,25.3,90.0,1.0,0.0,25.3,39.1,25.4,1.091,0.592
25.38,92.57,851.0,32.5,25.4,90.0,1.0,0.0,25.4,38.5,25.7,1.082,0.5646
25.38,92.58,852.0,32.5,25.5,90.0,1.0,0.0,25.5,38.1,25.5,1.08,0.5647
25.38,92.59,960.0,40.4,25.4,90.0,1.0,0.0,25.4,38.3,25.7,1.085,0.681
25.38,92.6,1127.0,49.8,25.5,90.0,1.0,0.0,25.5,38.3,25.6,1.079,0.8027
25.38,92.61,996.0,42.7,25.4,90.0,1.0,0.0,25.4,38.3,25.8,1.078,0.7126
25.38,92.62,846.0,32.1,25.5,90.0,1.0,0.0,25.5,38.2,26.2,1.079,0.5585
25.38,92.63,841.0,31.6,25.5,90.0,1.0,0.0,25.5,38.2,26.2,1.079,0.5507
25.38,92.64,911.0,37.1,25.4,90.0,1.0,0.0,25.4,37.6,26.4,1.083,0.6339
25.38,92.65,1016.0,43.9,25.8,90.0,1.0,0.0,25.8,37.3,26.6,1.08,0.7292
25.38,92.66,891.0,35.6,26.0,90.0,1.0,0.0,26.0,36.4,27.2,1.08,0.6124
25.38,92.67,818.0,29.7,26.4,90.0,1.0,0.0,26.4,35.5,28.0,1.078,0.5216
25.38,92.68,775.0,25.9,26.3,90.0,1.0,0.0,26.3,34.9,28.6,1.081,0.4598
25.38,92.69,839.0,31.5,26.5,90.0,1.0,0.0,26.5,34.2,28.9,1.085,0.5502
25.38,92.7,783.0,26.6,26.9,90.0,1.0,0.0,26.9,33.5,28.6,1.076,0.4718
25.38,92.71,780.0,26.4,26.7,90.0,1.0,0.0,26.7,33.8,28.9,1.071,0.4684
25.38,92.72,805.0,28.6,26.6,90.0,1.0,0.0,26.6,34.6,28.8,1.072,0.5042
25.38,92.73,750.0,23.6,26.4,90.0,1.0,0.0,26.4,34.6,28.8,1.085,0.4215
25.38,92.74,814.0,29.4,25.9,90.0,1.0,0.0,25.9,34.9,28.9,1.09,0.5163
25.38,92.75,800.0,28.2,26.4,90.0,1.0,0.0,26.4,35.5,27.9,1.092,0.4975
25.38,92.76,830.0,30.7,26.3,90.0,1.0,0.0,26.3,35.9,27.6,1.098,0.5374
25.38,92.77,966.0,40.8,26.0,90.0,1.0,0.0,26.0,37.2,27.3,1.113,0.6874
25.38,92.78,1011.0,43.6,25.8,90.0,1.0,0.0,25.8,37.9,27.4,1.124,0.7252
25.38,92.79,996.0,42.7,25.8,90.0,1.0,0.0,25.8,37.8,27.2,1.135,0.7132
25.38,92.8,959.0,40.4,25.8,90.0,1.0,0.0,25.8,37.8,27.2,1.135,0.6816
25.38,92.81,944.0,39.4,25.4,90.0,1.0,0.0,25.4,36.7,27.6,1.137,0.667
25.38,92.82,947.0,39.6,25.0,90.0,1.0,0.0,25.0,36.4,28.0,1.138,0.6693
25.38,92.83,825.0,30.3,24.8,90.0,1.0,0.0,24.8,36.3,28.4,1.14,0.5296
25.38,92.84,631.0,23.0,24.1,0.0,0.0,1.0,24.1,35.5,29.5,1.143,0.4096
25.38,92.85,633.0,19.8,24.1,0.0,0.0,1.0,24.1,35.5,29.5,1.143,0.3551
25.38,92.86,469.0,19.8,23.9,0.0,0.0,1.0,23.9,34.4,30.3,1.15,0.3549
25.38,92.87,423.0,21.7,23.4,90.0,1.0,0.0,23.4,32.4,31.5,1.148,0.3871
25.38,92.88,507.0,10.4,23.4,180.0,0.0,-1.0,23.4,32.4,31.5,1.148,0.189
25.38,92.89,438.0,12.7,23.5,132.1,0.742,-0.6704,23.5,32.2,31.4,1.141,0.2302
25.38,92.9,434.0,17.3,23.8,90.0,1.0,0.0,23.8,33.0,31.0,1.141,0.3115
25.38,92.91,503.0,8.6,24.2,180.0,0.0,-1.0,24.2,32.9,31.0,1.142,0.1568
25.38,92.92,547.0,14.5,24.2,0.0,0.0,1.0,24.2,32.9,31.0,1.142,0.2625
25.38,92.93,429.0,20.7,23.9,0.0,0.0,1.0,23.9,32.4,31.3,1.144,0.3704
25.38,92.94,257.0,28.4,23.9,270.0,-1.0,-0.0,23.9,32.4,31.3,1.144,0.4984
25.38,92.95,471.0,25.1,23.5,180.0,0.0,-1.0,23.5,32.5,31.3,1.145,0.4441
25.38,92.96,349.0,19.7,23.4,270.0,-1.0,-0.0,23.4,32.9,30.9,1.154,0.3529
25.38,92.97,393.0,15.2,23.6,270.0,-1.0,-0.0,23.6,32.4,30.8,1.154,0.2746
25.38,92.98,443.0,18.3,23.2,0.0,0.0,1.0,23.2,31.7,31.1,1.16,0.3286
25.38,92.99,292.0,25.3,23.3,270.0,-1.0,-0.0,23.3,30.7,31.2,1.161,0.4473
25.38,93.0,435.0,17.4,23.4,180.0,0.0,-1.0,23.4,29.9,31.0,1.161,0.313
25.38,93.01,386.0,15.9,23.4,270.0,-1.0,-0.0,23.4,29.9,31.0,1.161,0.2868
25.38,93.02,279.0,26.4,23.7,270.0,-1.0,-0.0,23.7,30.1,30.9,1.149,0.4657
25.38,93.03,236.0,30.2,23.7,270.0,-1.0,-0.0,23.7,30.1,30.9,1.149,0.5269
25.38,93.04,163.0,36.0,24.6,270.0,-1.0,-0.0,24.6,30.8,30.1,1.131,0.6167
25.38,93.05,335.0,21.1,25.4,270.0,-1.0,-0.0,25.4,30.9,29.4,1.109,0.3783
25.38,93.06,363.0,18.3,26.0,270.0,-1.0,-0.0,26.0,32.0,28.9,1.095,0.3303
25.38,93.07,411.0,16.9,26.3,90.0,1.0,0.0,26.3,33.0,28.4,1.086,0.306
25.38,93.08,277.0,18.8,26.5,180.0,0.0,-1.0,26.5,33.6,28.3,1.087,0.3393
25.38,93.09,432.0,18.8,26.7,180.0,0.0,-1.0,26.7,35.0,28.0,1.081,0.3395
25.38,93.1,359.0,11.8,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.071,0.2155
25.38,93.11,264.0,11.8,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.071,0.2155
25.38,93.12,320.0,11.6,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.2119
25.38,93.13,282.0,7.7,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.072,0.1412
25.38,93.14,316.0,6.6,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.1211
25.38,93.15,306.0,5.7,26.9,47.9,0.742,0.6704,26.9,36.3,27.7,1.072,0.1047
25.38,93.16,349.0,8.5,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.1558
25.38,93.17,281.0,8.5,26.9,0.0,0.0,1.0,26.9,36.3,27.6,1.073,0.1558
25.38,93.18,299.0,20.3,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.6,1.073,0.3656
25.38,93.19,443.0,24.9,26.9,180.0,0.0,-1.0,26.9,36.3,27.6,1.073,0.4437
25.38,93.2,655.0,29.1,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.6,1.073,0.5125
25.38,93.21,425.0,26.7,26.9,0.0,0.0,1.0,26.9,36.3,27.6,1.073,0.4735
25.38,93.22,520.0,11.8,26.9,180.0,0.0,-1.0,26.9,36.3,27.6,1.073,0.2155
25.38,93.23,517.0,22.1,26.9,0.0,0.0,1.0,26.9,36.3,27.6,1.074,0.3965
25.38,93.24,332.0,22.1,26.9,0.0,0.0,1.0,26.9,36.4,27.6,1.074,0.3965
25.38,93.25,369.0,12.7,26.9,47.9,0.742,0.6704,26.9,36.4,27.6,1.074,0.2317
25.38,93.26,345.0,5.1,26.9,270.0,-1.0,-0.0,26.9,36.4,27.6,1.074,0.0937
25.38,93.27,309.0,6.6,26.9,270.0,-1.0,-0.0,26.9,36.4,27.6,1.074,0.1211
25.38,93.28,351.0,6.3,26.9,0.0,0.0,1.0,26.9,36.4,27.6,1.074,0.1156
25.38,93.29,301.0,6.3,26.9,0.0,0.0,1.0,26.9,36.4,27.6,1.074,0.1156
25.38,93.3,292.0,4.2,26.9,90.0,1.0,0.0,26.9,36.4,27.6,1.074,0.0772
25.39,92.52,938.0,5.1,25.3,0.0,0.0,1.0,25.3,39.1,25.4,1.092,0.0934
25.39,92.53,897.0,5.1,25.3,0.0,0.0,1.0,25.3,39.1,25.4,1.092,0.0934
25.39,92.54,873.0,5.1,25.3,47.9,0.742,0.6704,25.3,39.1,25.4,1.091,0.0934
25.39,92.55,874.0,5.5,25.3,132.1,0.742,-0.6704,25.3,39.1,25.4,1.091,0.1007
25.39,92.56,853.0,11.4,25.3,180.0,0.0,-1.0,25.3,39.1,25.4,1.091,0.2077
25.39,92.57,945.0,11.4,25.4,180.0,0.0,-1.0,25.4,38.5,25.7,1.082,0.2077
25.39,92.58,858.0,19.2,25.5,180.0,0.0,-1.0,25.5,38.1,25.5,1.08,0.3456
25.39,92.59,1017.0,19.2,25.4,180.0,0.0,-1.0,25.4,38.3,25.7,1.085,0.3456
25.39,92.6,1121.0,23.5,25.5,270.0,-1.0,-0.0,25.5,38.3,25.6,1.079,0.4191
25.39,92.61,980.0,17.2,25.4,0.0,0.0,1.0,25.4,38.3,25.8,1.078,0.3107
25.39,92.62,844.0,16.6,25.5,0.0,0.0,1.0,25.5,38.2,26.2,1.079,0.3003
25.39,92.63,778.0,11.1,25.5,227.9,-0.742,-0.6704,25.5,38.2,26.2,1.079,0.2023
25.39,92.64,793.0,18.1,25.4,227.9,-0.742,-0.6704,25.4,37.6,26.4,1.083,0.3265
25.39,92.65,874.0,15.7,25.8,270.0,-1.0,-0.0,25.8,37.3,26.6,1.08,0.2846
25.39,92.66,903.0,18.3,26.0,270.0,-1.0,-0.0,26.0,36.4,27.2,1.081,0.3303
25.39,92.67,877.0,14.7,26.4,0.0,0.0,1.0,26.4,35.5,28.0,1.078,0.2672
25.39,92.68,757.0,14.7,26.3,0.0,0.0,1.0,26.3,34.9,28.6,1.081,0.2671
25.39,92.69,805.0,7.5,26.5,270.0,-1.0,-0.0,26.5,34.2,28.9,1.085,0.1374
25.39,92.7,780.0,5.0,26.9,312.1,-0.742,0.6704,26.9,33.5,28.6,1.076,0.0918
25.39,92.71,811.0,9.8,26.7,132.1,0.742,-0.6704,26.7,33.8,28.9,1.071,0.1793
25.39,92.72,810.0,13.6,26.6,180.0,0.0,-1.0,26.6,34.6,28.8,1.072,0.2477
25.39,92.73,920.0,18.6,26.4,90.0,1.0,0.0,26.4,34.6,28.8,1.085,0.3358
25.39,92.74,965.0,17.5,25.9,132.1,0.742,-0.6704,25.9,34.9,28.9,1.09,0.3163
25.39,92.75,944.0,15.9,26.4,90.0,1.0,0.0,26.4,35.5,27.9,1.092,0.2884
25.39,92.76,878.0,8.2,26.3,0.0,0.0,1.0,26.3,35.9,27.6,1.098,0.1501
25.39,92.77,815.0,17.2,26.0,180.0,0.0,-1.0,26.0,37.2,27.3,1.113,0.3111
25.39,92.78,956.0,17.2,25.8,180.0,0.0,-1.0,25.8,37.9,27.4,1.124,0.311
25.39,92.79,989.0,8.8,25.8,312.1,-0.742,0.6704,25.8,37.8,27.2,1.135,0.1609
25.39,92.8,973.0,14.2,25.8,312.1,-0.742,0.6704,25.8,37.8,27.2,1.135,0.258
25.39,92.81,955.0,17.0,25.4,270.0,-1.0,-0.0,25.4,36.7,27.6,1.137,0.3072
25.39,92.82,881.0,12.5,25.0,270.0,-1.0,-0.0,25.0,36.4,28.0,1.138,0.2273
25.39,92.83,815.0,32.6,24.8,0.0,0.0,1.0,24.8,36.3,28.4,1.14,0.5655
25.39,92.84,523.0,32.6,24.1,0.0,0.0,1.0,24.1,35.5,29.5,1.143,0.5647
25.39,92.85,497.0,21.7,24.1,90.0,1.0,0.0,24.1,35.5,29.5,1.143,0.3876
25.39,92.86,600.0,14.6,23.9,47.9,0.742,0.6704,23.9,34.4,30.3,1.15,0.2641
25.39,92.87,624.0,21.7,23.4,90.0,1.0,0.0,23.4,32.4,31.5,1.148,0.3871
25.39,92.88,575.0,12.6,23.4,132.1,0.742,-0.6704,23.4,32.4,31.5,1.148,0.2284
25.39,92.89,520.0,9.3,23.5,47.9,0.742,0.6704,23.5,32.2,31.4,1.141,0.1692
25.39,92.9,591.0,17.3,23.8,90.0,1.0,0.0,23.8,33.0,31.0,1.141,0.3115
25.39,92.91,521.0,8.7,24.2,0.0,0.0,1.0,24.2,32.9,31.0,1.142,0.1586
25.39,92.92,478.0,15.8,24.2,90.0,1.0,0.0,24.2,32.9,31.0,1.142,0.2855
25.39,92.93,438.0,15.1,23.9,47.9,0.742,0.6704,23.9,32.4,31.3,1.144,0.273
25.39,92.94,320.0,19.2,23.9,47.9,0.742,0.6704,23.9,32.4,31.3,1.144,0.3446
25.39,92.95,288.0,22.0,23.5,180.0,0.0,-1.0,23.5,32.5,31.3,1.145,0.3922
25.39,92.96,472.0,24.3,23.4,227.9,-0.742,-0.6704,23.4,32.9,30.9,1.154,0.4308
25.39,92.97,334.0,16.8,23.6,0.0,0.0,1.0,23.6,32.4,30.8,1.154,0.3027
25.39,92.98,297.0,16.1,23.2,270.0,-1.0,-0.0,23.2,31.7,31.1,1.16,0.2902
25.39,92.99,337.0,8.9,23.3,312.1,-0.742,0.6704,23.3,30.7,31.2,1.161,0.1619
25.39,93.0,319.0,12.9,23.4,270.0,-1.0,-0.0,23.4,29.9,31.0,1.161,0.2337
25.39,93.01,314.0,10.3,23.4,270.0,-1.0,-0.0,23.4,29.9,31.0,1.161,0.1872
25.39,93.02,247.0,11.5,23.7,312.1,-0.742,0.6704,23.7,30.1,30.9,1.149,0.2088
25.39,93.03,332.0,18.1,23.7,270.0,-1.0,-0.0,23.7,30.1,30.9,1.149,0.3254
25.39,93.04,299.0,15.1,24.6,90.0,1.0,0.0,24.6,30.8,30.1,1.131,0.2733
25.39,93.05,320.0,13.0,25.4,132.1,0.742,-0.6704,25.4,30.9,29.4,1.109,0.2364
25.39,93.06,322.0,9.8,26.0,180.0,0.0,-1.0,26.0,32.0,28.9,1.095,0.1791
25.39,93.07,401.0,19.1,26.3,270.0,-1.0,-0.0,26.3,33.0,28.4,1.086,0.3444
25.39,93.08,302.0,12.2,26.5,0.0,0.0,1.0,26.5,33.6,28.3,1.087,0.2225
25.39,93.09,272.0,17.6,26.7,270.0,-1.0,-0.0,26.7,35.0,28.0,1.081,0.3185
25.39,93.1,327.0,15.2,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.071,0.2763
25.39,93.11,297.0,8.9,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.071,0.163
25.39,93.12,239.0,9.1,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.1667
25.39,93.13,241.0,16.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.294
25.39,93.14,374.0,16.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.294
25.39,93.15,289.0,10.6,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.1938
25.39,93.16,285.0,7.2,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.1321
25.39,93.17,254.0,7.9,26.9,312.1,-0.742,0.6704,26.9,36.3,27.7,1.073,0.1448
25.39,93.18,283.0,13.2,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.073,0.2406
25.39,93.19,277.0,29.1,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.6,1.073,0.5125
25.39,93.2,411.0,25.8,26.9,180.0,0.0,-1.0,26.9,36.3,27.6,1.073,0.4586
25.39,93.21,632.0,25.8,26.9,180.0,0.0,-1.0,26.9,36.3,27.6,1.073,0.4586
25.39,93.22,625.0,17.1,26.9,0.0,0.0,1.0,26.9,36.3,27.6,1.073,0.3099
25.39,93.23,485.0,17.1,26.9,0.0,0.0,1.0,26.9,36.3,27.6,1.073,0.3099
25.39,93.24,522.0,20.6,26.9,90.0,1.0,0.0,26.9,36.3,27.6,1.073,0.3708
25.39,93.25,364.0,22.3,26.9,47.9,0.742,0.6704,26.9,36.4,27.6,1.074,0.3999
25.39,93.26,300.0,8.0,26.9,0.0,0.0,1.0,26.9,36.4,27.6,1.074,0.1467
25.39,93.27,349.0,6.5,26.9,0.0,0.0,1.0,26.9,36.4,27.6,1.074,0.1193
25.39,93.28,297.0,6.5,26.9,0.0,0.0,1.0,26.9,36.4,27.6,1.074,0.1193
25.39,93.29,295.0,6.0,26.9,132.1,0.742,-0.6704,26.9,36.4,27.6,1.074,0.1102
25.39,93.3,329.0,4.3,26.9,180.0,0.0,-1.0,26.9,36.4,27.6,1.074,0.079
25.4,92.52,906.0,3.6,25.3,270.0,-1.0,-0.0,25.3,39.1,25.4,1.092,0.066
25.4,92.53,934.0,9.1,25.3,0.0,0.0,1.0,25.3,39.1,25.4,1.091,0.1662
25.4,92.54,861.0,9.1,25.3,0.0,0.0,1.0,25.3,39.1,25.4,1.091,0.1662
25.4,92.55,880.0,7.4,25.3,180.0,0.0,-1.0,25.3,39.1,25.4,1.091,0.1353
25.4,92.56,939.0,9.7,25.3,90.0,1.0,0.0,25.3,39.1,25.4,1.091,0.177
25.4,92.57,982.0,10.7,25.4,132.1,0.742,-0.6704,25.4,38.5,25.7,1.081,0.1951
25.4,92.58,924.0,7.8,25.5,227.9,-0.742,-0.6704,25.5,38.1,25.5,1.08,0.1426
25.4,92.59,915.0,16.8,25.4,227.9,-0.742,-0.6704,25.4,38.3,25.7,1.085,0.3037
25.4,92.6,902.0,23.5,25.5,270.0,-1.0,-0.0,25.5,38.3,25.6,1.079,0.4191
25.4,92.61,851.0,21.6,25.4,312.1,-0.742,0.6704,25.4,38.3,25.8,1.078,0.3868
25.4,92.62,861.0,10.2,25.5,227.9,-0.742,-0.6704,25.5,38.2,26.2,1.079,0.1861
25.4,92.63,781.0,9.9,25.5,0.0,0.0,1.0,25.5,38.2,26.2,1.079,0.1807
25.4,92.64,763.0,9.3,25.4,180.0,0.0,-1.0,25.4,37.6,26.4,1.083,0.1698
25.4,92.65,838.0,12.6,25.8,0.0,0.0,1.0,25.8,37.3,26.6,1.081,0.2294
25.4,92.66,736.0,18.3,26.0,270.0,-1.0,-0.0,26.0,36.4,27.2,1.081,0.3303
25.4,92.67,871.0,16.5,26.4,180.0,0.0,-1.0,26.4,35.5,28.0,1.078,0.299
25.4,92.68,785.0,10.7,26.3,0.0,0.0,1.0,26.3,34.9,28.6,1.081,0.1954
25.4,92.69,739.0,8.7,26.5,180.0,0.0,-1.0,26.5,34.2,28.9,1.085,0.1593
25.4,92.7,809.0,8.7,26.9,180.0,0.0,-1.0,26.9,33.5,28.6,1.076,0.1594
25.4,92.71,794.0,16.5,26.7,180.0,0.0,-1.0,26.7,33.8,28.9,1.071,0.2992
25.4,92.72,929.0,16.5,26.6,180.0,0.0,-1.0,26.6,34.6,28.8,1.072,0.2991
25.4,92.73,913.0,8.6,26.4,132.1,0.742,-0.6704,26.4,34.6,28.8,1.085,0.1574
25.4,92.74,956.0,5.4,25.9,180.0,0.0,-1.0,25.9,34.9,28.9,1.09,0.099
25.4,92.75,940.0,7.1,26.4,0.0,0.0,1.0,26.4,35.5,27.9,1.092,0.1301
25.4,92.76,883.0,7.2,26.3,132.1,0.742,-0.6704,26.3,35.9,27.6,1.098,0.1319
25.4,92.77,911.0,10.8,26.0,90.0,1.0,0.0,26.0,37.2,27.3,1.113,0.1971
25.4,92.78,932.0,9.8,25.8,132.1,0.742,-0.6704,25.8,37.9,27.4,1.124,0.179
25.4,92.79,962.0,9.7,25.8,0.0,0.0,1.0,25.8,37.8,27.2,1.135,0.1772
25.4,92.8,884.0,10.3,25.8,0.0,0.0,1.0,25.8,37.8,27.2,1.135,0.188
25.4,92.81,801.0,17.0,25.4,270.0,-1.0,-0.0,25.4,36.7,27.6,1.137,0.3072
25.4,92.82,769.0,17.2,25.0,90.0,1.0,0.0,25.0,36.4,28.0,1.138,0.3105
25.4,92.83,751.0,18.5,24.8,47.9,0.742,0.6704,24.8,36.3,28.4,1.14,0.333
25.4,92.84,685.0,17.8,24.1,90.0,1.0,0.0,24.1,35.5,29.5,1.143,0.3204
25.4,92.85,698.0,21.7,24.1,90.0,1.0,0.0,24.1,35.5,29.5,1.143,0.3876
25.4,92.86,686.0,15.5,23.9,132.1,0.742,-0.6704,23.9,34.4,30.3,1.15,0.28
25.4,92.87,652.0,6.5,23.4,47.9,0.742,0.6704,23.4,32.4,31.5,1.148,0.1185
25.4,92.88,632.0,9.3,23.4,47.9,0.742,0.6704,23.4,32.4,31.5,1.148,0.1692
25.4,92.89,586.0,7.5,23.5,90.0,1.0,0.0,23.5,32.2,31.4,1.141,0.1367
25.4,92.9,531.0,7.9,23.8,180.0,0.0,-1.0,23.8,33.0,31.0,1.141,0.144
25.4,92.91,594.0,15.0,24.2,270.0,-1.0,-0.0,24.2,32.9,31.0,1.142,0.2713
25.4,92.92,621.0,15.8,24.2,90.0,1.0,0.0,24.2,32.9,31.0,1.142,0.2855
25.4,92.93,557.0,19.7,23.9,312.1,-0.742,0.6704,23.9,32.4,31.3,1.144,0.3532
25.4,92.94,471.0,33.8,23.9,0.0,0.0,1.0,23.9,32.4,31.3,1.144,0.5829
25.4,92.95,165.0,33.8,23.5,0.0,0.0,1.0,23.5,32.5,31.3,1.145,0.5824
25.4,92.96,248.0,23.9,23.4,270.0,-1.0,-0.0,23.4,32.9,30.9,1.154,0.4241
25.4,92.97,274.0,16.2,23.6,312.1,-0.742,0.6704,23.6,32.4,30.8,1.154,0.2922
25.4,92.98,374.0,12.4,23.2,180.0,0.0,-1.0,23.2,31.7,31.1,1.16,0.2247
25.4,92.99,322.0,6.9,23.3,312.1,-0.742,0.6704,23.3,30.7,31.2,1.161,0.1257
25.4,93.0,301.0,9.8,23.4,0.0,0.0,1.0,23.4,29.9,31.0,1.161,0.1782
25.4,93.01,222.0,12.7,23.4,180.0,0.0,-1.0,23.4,29.9,31.0,1.161,0.2301
25.4,93.02,325.0,19.1,23.7,0.0,0.0,1.0,23.7,30.1,30.9,1.149,0.3427
25.4,93.03,167.0,19.1,23.7,0.0,0.0,1.0,23.7,30.1,30.9,1.149,0.3427
25.4,93.04,194.0,14.9,24.6,90.0,1.0,0.0,24.6,30.8,30.1,1.131,0.2698
25.4,93.05,276.0,10.2,25.4,180.0,0.0,-1.0,25.4,30.9,29.4,1.109,0.1861
25.4,93.06,329.0,12.7,26.0,0.0,0.0,1.0,26.0,32.0,28.9,1.095,0.2313
25.4,93.07,226.0,21.0,26.3,180.0,0.0,-1.0,26.3,33.0,28.4,1.086,0.3772
25.4,93.08,401.0,21.0,26.5,180.0,0.0,-1.0,26.5,33.6,28.3,1.087,0.3774
25.4,93.09,251.0,18.2,26.7,0.0,0.0,1.0,26.7,35.0,28.0,1.081,0.329
25.4,93.1,190.0,15.2,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.071,0.2763
25.4,93.11,224.0,10.7,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.071,0.1957
25.4,93.12,310.0,10.7,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.072,0.1957
25.4,93.13,237.0,11.4,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.7,1.072,0.2083
25.4,93.14,236.0,15.3,26.9,270.0,-1.0,-0.0,26.9,36.3,27.7,1.072,0.2781
25.4,93.15,338.0,12.8,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.2335
25.4,93.16,234.0,12.8,26.9,0.0,0.0,1.0,26.9,36.3,27.7,1.072,0.2335
25.4,93.17,245.0,4.5,26.9,90.0,1.0,0.0,26.9,36.3,27.7,1.072,0.0827
25.4,93.18,250.0,5.5,26.9,132.1,0.742,-0.6704,26.9,36.3,27.7,1.073,0.101
25.4,93.19,277.0,11.2,26.9,180.0,0.0,-1.0,26.9,36.3,27.7,1.073,0.2047
25.4,93.2,367.0,21.3,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.6,1.073,0.3828
25.4,93.21,525.0,19.7,26.9,227.9,-0.742,-0.6704,26.9,36.3,27.6,1.073,0.3552
25.4,93.22,683.0,32.1,26.9,270.0,-1.0,-0.0,26.9,36.3,27.6,1.073,0.56
25.4,93.23,561.0,21.0,26.9,90.0,1.0,0.0,26.9,36.3,27.6,1.073,0.3776
25.4,93.24,643.0,29.3,26.9,0.0,0.0,1.0,26.9,36.3,27.6,1.073,0.5157
25.4,93.25,387.0,29.3,26.9,0.0,0.0,1.0,26.9,36.3,27.6,1.073,0.5157
25.4,93.26,288.0,18.1,26.9,90.0,1.0,0.0,26.9,36.3,27.6,1.074,0.3274
25.4,93.27,369.0,10.1,26.9,180.0,0.0,-1.0,26.9,36.4,27.6,1.074,0.1848
25.4,93.28,289.0,9.9,26.9,0.0,0.0,1.0,26.9,36.4,27.6,1.074,0.1812
25.4,93.29,283.0,10.3,26.9,180.0,0.0,-1.0,26.9,36.4,27.6,1.074,0.1884
25.4,93.3,366.0,10.3,26.9,180.0,0.0,-1.0,26.9,36.4,27.6,1.074,0.1884
25.41,92.53,934.0,6.6,25.3,0.0,0.0,1.0,25.3,39.1,25.4,1.091,0.1208
25.41,92.54,881.0,6.6,25.3,0.0,0.0,1.0,25.3,39.1,25.4,1.091,0.1208
25.41,92.55,861.0,7.0,25.3,132.1,0.742,-0.6704,25.3,39.1,25.4,1.091,0.128
25.41,92.56,887.0,9.6,25.3,180.0,0.0,-1.0,25.3,39.1,25.4,1.091,0.1752
